id|course_id|grade
128|5|3.5
128|5|7.5
128|5|8
128|5|5
128|10|13
128|10|7
128|10|10.5
128|10|12.5
128|10|10
128|6|11.9
128|6|6.2
128|6|5
128|6|7.5
128|7|12.5
128|7|10.5
128|7|12
128|7|9.5
128|7|11
128|7|16
128|7|16
128|2|14
128|2|18
128|2|12
128|8|11.5
128|8|8.5
128|8|9.5
128|8|14
128|8|4.5
128|9|15
128|9|unknown
128|9|16
128|9|10
128|9|17
130|1|4.5
130|1|9
130|1|7.5
130|1|8
130|1|10.5
130|1|9.5
130|1|11
130|1|10.5
130|3|7.5
130|3|6
130|3|7.5
130|3|6.5
130|4|13.9
130|4|13
130|4|13.4
130|4|9.6
130|4|12.3
130|4|10.8
130|4|13.7
130|4|11.6
130|5|9
130|5|6
130|5|10.5
130|5|8
130|5|11.5
130|5|6
130|5|9
130|5|6
130|5|4.5
130|5|6
130|10|15
130|10|17
130|10|10.5
130|10|9
130|10|7
130|6|13.3
130|6|8
130|6|8.2
130|6|9.6
130|7|11
130|7|12
130|7|12
130|7|10
130|7|15
130|7|14
130|7|16
130|2|17
130|2|17
130|2|13
130|8|9.5
130|8|14
130|8|14
130|8|13
130|8|8
130|9|13
130|9|15
130|9|15
130|9|10
132|1|8.5
132|1|11
132|1|8.5
132|1|12
132|1|12
132|1|unknown
132|1|10
132|1|6.5
132|3|8.5
132|3|9
132|3|6
132|4|10.9
132|4|15.9
132|4|10
132|4|12.4
132|4|13.8
132|4|6.6
132|4|9.1
132|4|7.5
132|5|10.5
132|5|8
132|5|4.5
132|5|7
132|5|6.5
132|5|7.5
132|5|8
132|5|5
132|5|6.5
132|5|12
132|10|7
132|10|15
132|10|10.5
132|10|16
132|10|8.5
132|6|13.1
132|6|6
132|6|2.6
132|6|9
132|7|11
132|7|12.5
132|7|unknown
132|7|10.5
132|7|10.5
132|7|12.5
132|7|14
132|2|17
132|2|15.5
132|2|10
132|8|11
132|8|12.5
132|8|14
132|8|10
132|8|8
132|9|12
132|9|13
132|9|14
132|9|18
132|9|14
149|1|8.5
149|1|9
149|1|7.5
149|1|10
149|1|8.5
149|1|8.5
149|1|7.5
149|1|5.5
149|3|8.5
149|3|9.5
149|3|7.5
149|3|7
149|4|14.7
149|4|17.1
149|4|12.6
149|4|12.7
149|4|15
149|4|11.3
149|4|14.2
149|4|11.7
149|5|8
149|5|9
149|5|10
149|5|8
149|5|12.5
149|5|7.5
149|5|12.5
149|5|10.5
149|5|7
149|5|10
149|10|13
149|10|15.5
149|10|19.5
149|10|12
149|10|13.5
149|6|16.5
149|6|9.6
149|6|11
149|6|8.6
149|7|16.5
149|7|16
149|7|12
149|7|13
149|7|11
149|7|14
149|7|unknown
149|2|12.5
149|2|17.5
149|2|16
149|8|11
149|8|12
149|8|9
149|8|13
149|8|13.5
149|9|19
149|9|14
149|9|15
149|9|16
149|9|14
152|1|11
152|1|9
152|1|9
152|1|9
152|1|11.5
152|1|9.5
152|1|7
152|1|9.5
152|3|8
152|3|10.5
152|3|10.5
152|3|10
152|4|11.6
152|4|12.4
152|4|13.5
152|4|11.3
152|4|16.8
152|4|14.1
152|4|11.1
152|4|13.1
152|5|9.5
152|5|11.5
152|5|6.5
152|5|10.5
152|5|9
152|5|6.5
152|5|7
152|5|12.5
152|5|7.5
152|5|11
152|10|15.5
152|10|8
152|10|10.5
152|10|18
152|10|18.5
152|6|7.7
152|6|10.5
152|6|10.7
152|6|4.5
152|7|10.5
152|7|10
152|7|12
152|7|10.5
152|7|14
152|7|14
152|7|11.5
152|2|13.5
152|2|18.5
152|2|9
152|8|10
152|8|12
152|8|11.5
152|8|7
152|8|6
152|9|14
152|9|14
152|9|18
152|9|14
152|9|18
167|1|9
167|1|7
167|1|unknown
167|1|9
167|1|13.5
167|1|9
167|1|8
167|3|8
167|3|6.5
167|3|6.5
167|3|7
167|4|10.9
167|4|12.7
167|4|13.3
167|4|10.6
167|4|13.8
167|4|11
167|4|13.2
167|4|13.2
167|5|6.5
167|5|6.5
167|5|9.5
167|5|6.5
167|5|15
167|5|8.5
167|5|7.5
167|5|8
167|5|4.5
167|10|6.5
167|10|11
167|10|14.5
167|10|10.5
167|6|5.3
167|6|13.7
167|6|8.6
167|6|11.6
167|7|12
167|7|12.5
167|7|11.5
167|7|10
167|7|11
167|7|11.5
167|7|12
167|2|17.5
167|2|17
167|2|12
167|8|14
167|8|16
167|8|11
167|8|5.5
167|8|11
167|9|10
167|9|17
167|9|19
167|9|18
167|9|17
177|1|8.5
177|1|6
177|1|12.5
177|1|8
177|1|10
177|1|9.5
177|1|8.5
177|1|6.5
177|3|5
177|3|6
177|3|7
177|3|10.5
177|4|11.5
177|4|9.8
177|4|13.9
177|4|14.2
177|4|11.3
177|4|12.2
177|4|14.5
177|4|11.6
177|5|6.5
177|5|8
177|5|8.5
177|5|9
177|5|7
177|5|4.5
177|5|8.5
177|5|6
177|5|11.5
177|5|11
177|10|11.5
177|10|10
177|10|13.5
177|10|16.5
177|10|10.5
177|6|8.8
177|6|10.5
177|6|9
177|6|10.8
177|7|14.5
177|7|11.5
177|7|8.5
177|7|14
177|7|17
177|7|12.5
177|7|12.5
177|2|16.5
177|2|14
177|2|14.5
177|8|11
177|8|11
177|8|18.5
177|8|10
177|8|9.5
177|9|15
177|9|14
177|9|15
177|9|17
177|9|17
211|1|11
211|1|9
211|1|10
211|1|9.5
211|1|8
211|1|5.5
211|1|6.5
211|1|6
211|3|6
211|3|6.5
211|3|10.5
211|3|8
211|4|13.7
211|4|9.7
211|4|9.9
211|4|11.2
211|4|12
211|4|13.8
211|4|10.6
211|4|17.4
211|5|10
211|5|8
211|5|13
211|5|6.5
211|5|11.5
211|5|6.5
211|5|9
211|5|12.5
211|5|12.5
211|10|20
211|10|12
211|10|12
211|10|13
211|10|18
211|6|7
211|6|8
211|6|15.2
211|6|9.5
211|7|9
211|7|9.5
211|7|12.5
211|7|9
211|7|14.5
211|7|10.5
211|2|9.5
211|2|8.5
211|2|11.5
211|8|13
211|8|8
211|8|11
211|8|8.5
211|8|7.5
211|9|13
211|9|16
211|9|18
211|9|16
211|9|13
255|1|7.5
255|1|6.5
255|1|unknown
255|1|9
255|1|8
255|1|7.5
255|1|10
255|1|11.5
255|3|9
255|3|7
255|3|9.5
255|4|15
255|4|14.9
255|4|11.4
255|4|12.9
255|4|18.3
255|4|12.7
255|4|unknown
255|4|9.7
255|5|10.5
255|5|6
255|5|8
255|5|9
255|5|8.5
255|5|9
255|5|8.5
255|5|6.5
255|5|9
255|5|4
255|10|11
255|10|12.5
255|10|15.5
255|10|11.5
255|10|15
255|6|9.2
255|6|11.9
255|6|5.3
255|6|3.3
255|7|11.5
255|7|11
255|7|16
255|7|13.5
255|7|10
255|7|14
255|7|19
255|2|13
255|2|10.5
255|2|16
255|8|8
255|8|8.5
255|8|10
255|8|12
255|8|10.5
255|9|12
255|9|15
255|9|18
255|9|15
255|9|12
269|1|6
269|1|unknown
269|1|9
269|1|9
269|1|9.5
269|1|6.5
269|1|10
269|3|7
269|3|4
269|3|8.5
269|3|7.5
269|4|13.7
269|4|15
269|4|13.2
269|4|12.3
269|4|13.7
269|4|10.8
269|4|11.7
269|4|13.4
269|5|4.5
269|5|4.5
269|5|7
269|5|9.5
269|5|4.5
269|5|8.5
269|5|13
269|5|10
269|5|5.5
269|5|10
269|10|15.5
269|10|15
269|10|9
269|10|10
269|10|9
269|6|8.7
269|6|4.6
269|6|4.8
269|6|6.5
269|7|17
269|7|14.5
269|7|11.5
269|7|12
269|7|12.5
269|7|12
269|7|14.5
269|2|9
269|2|12.5
269|2|14.5
269|8|10
269|8|12.5
269|8|12
269|8|8
269|8|9.5
269|9|11
269|9|15
269|9|13
269|9|14
269|9|17
295|1|6.5
295|1|8
295|1|6.5
295|1|10
295|1|7.5
295|1|8.5
295|1|7
295|1|7.5
295|3|8.5
295|3|6.5
295|3|7.5
295|3|6
295|4|12.4
295|4|14.2
295|4|9.4
295|4|13.2
295|4|14.7
295|4|9.4
295|4|14.3
295|4|13.6
295|5|8
295|5|6
295|5|10.5
295|5|6.5
295|5|10
295|5|7
295|5|6
295|5|9.5
295|5|2.5
295|10|7.5
295|10|14.5
295|10|16.5
295|10|13
295|10|16
295|6|8.8
295|6|10.6
295|6|6.6
295|6|5.8
295|7|11
295|7|11.5
295|7|14
295|7|14.5
295|7|15.5
295|7|14.5
295|7|11.5
295|2|19.5
295|2|15.5
295|2|12
295|8|10
295|8|12
295|8|10.5
295|8|7
295|8|13
295|9|13
295|9|11
295|9|13
295|9|15
295|9|18
298|1|9
298|1|8.5
298|1|4
298|1|7.5
298|1|7
298|1|5
298|1|8.5
298|1|5
298|3|10
298|3|7
298|3|5
298|3|6.5
298|4|15.6
298|4|15.7
298|4|16.4
298|4|11.4
298|4|12.8
298|4|15.3
298|4|15.6
298|4|11.1
298|5|3.5
298|5|6.5
298|5|5
298|5|12.5
298|5|10.5
298|5|10
298|5|9
298|5|9.5
298|5|7.5
298|5|11.5
298|10|9.5
298|10|8.5
298|10|13
298|10|9
298|10|17
298|6|7.6
298|6|11.8
298|6|11.8
298|6|5.4
298|7|10
298|7|6.5
298|7|15.5
298|7|unknown
298|7|12
298|7|11
298|7|12.5
298|2|16
298|2|20
298|2|10.5
298|8|13
298|8|15
298|8|10.5
298|8|9
298|8|10
298|9|15
298|9|12
298|9|15
298|9|17
298|9|12
305|1|6.5
305|1|9
305|1|6.5
305|1|12.5
305|1|8.5
305|1|6.5
305|1|5.5
305|1|8
305|3|8.5
305|3|7.5
305|3|10
305|3|8
305|4|14.3
305|4|14
305|4|16.6
305|4|12
305|4|11.5
305|4|9.4
305|4|15
305|4|12.5
305|5|8.5
305|5|11.5
305|5|10
305|5|10
305|5|9
305|5|12
305|5|4
305|5|8
305|5|9
305|5|10
305|10|11
305|10|15.5
305|10|16.5
305|10|9.5
305|10|12
305|6|10.9
305|6|12.6
305|6|8.8
305|6|10.4
305|7|7.5
305|7|13.5
305|7|17
305|7|12
305|7|18
305|7|10
305|7|13.5
305|2|13
305|2|19.5
305|2|16.5
305|8|11
305|8|8.5
305|8|6.5
305|8|9.5
305|8|1.5
305|9|14
305|9|17
305|9|20
305|9|13
305|9|16
310|1|8
310|1|11
310|1|11.5
310|1|8
310|1|7.5
310|1|5
310|1|7
310|1|10
310|3|11
310|3|5
310|3|6.5
310|3|5
310|4|17.3
310|4|9.9
310|4|13.7
310|4|18.3
310|4|10
310|4|12.4
310|4|11.6
310|5|13
310|5|7.5
310|5|5
310|5|9
310|5|3
310|5|13.5
310|5|4.5
310|5|13
310|5|6.5
310|5|7.5
310|10|15
310|10|13
310|10|8.5
310|10|13.5
310|10|8.5
310|6|11.5
310|6|3.6
310|6|6
310|6|0.8
310|7|13.5
310|7|18
310|7|14
310|7|13
310|7|unknown
310|7|16.5
310|7|15
310|2|19.5
310|2|17
310|2|19
310|8|10
310|8|7
310|8|13.5
310|8|11
310|8|11
310|9|10
310|9|11
310|9|15
310|9|16
310|9|13
332|1|6
332|1|9.5
332|1|11
332|1|6.5
332|1|9.5
332|1|6.5
332|1|9
332|1|13
332|3|13
332|3|10
332|3|7
332|3|7.5
332|4|13.3
332|4|9.9
332|4|10.3
332|4|8.4
332|4|13.4
332|4|12.1
332|4|9.7
332|4|8.1
332|5|11
332|5|14.5
332|5|13.5
332|5|9.5
332|5|4
332|5|8.5
332|5|5.5
332|5|7.5
332|5|6.5
332|5|5
332|10|14.5
332|10|11.5
332|10|13
332|10|14.5
332|10|10
332|6|3.8
332|6|13.2
332|6|10.6
332|6|9.1
332|7|15
332|7|11.5
332|7|14
332|7|8
332|7|17.5
332|7|18
332|7|10
332|2|14.5
332|2|17.5
332|2|18.5
332|8|11
332|8|7.5
332|8|17
332|8|11
332|8|9
332|9|14
332|9|18
332|9|15
332|9|11
332|9|15
352|1|12.5
352|1|13.5
352|1|9
352|1|11
352|1|6
352|1|9
352|1|9.5
352|1|8.5
352|3|6.5
352|3|6.5
352|3|8.5
352|3|11
352|4|12.9
352|4|13.1
352|4|14.3
352|4|11.2
352|4|14
352|4|9.2
352|4|11.5
352|4|12.9
352|5|6
352|5|7.5
352|5|5.5
352|5|8
352|5|10
352|5|10.5
352|5|10.5
352|5|9.5
352|5|9
352|5|9
352|10|12
352|10|16.5
352|10|7.5
352|10|14.5
352|10|11
352|6|12
352|6|11.5
352|6|15.5
352|6|6.1
352|7|11.5
352|7|10.5
352|7|12.5
352|7|15.5
352|7|11
352|7|9.5
352|2|15.5
352|2|12
352|2|20
352|8|13
352|8|12
352|8|6.5
352|8|12.5
352|8|8.5
352|9|18
352|9|13
352|9|16
352|9|12
352|9|17
383|1|10
383|1|4.5
383|1|7.5
383|1|9
383|1|11
383|1|10.5
383|1|11.5
383|1|8
383|3|6.5
383|3|10
383|3|6
383|3|7.5
383|4|11.6
383|4|15.9
383|4|7.9
383|4|13.8
383|4|13.7
383|4|11.1
383|4|16.2
383|4|13.4
383|5|11
383|5|6.5
383|5|7.5
383|5|8.5
383|5|8
383|5|11.5
383|5|6.5
383|5|8.5
383|5|7
383|5|6.5
383|10|8.5
383|10|13
383|10|14
383|10|12.5
383|10|15
383|6|6.8
383|6|12.6
383|6|5.6
383|6|13.3
383|7|10
383|7|17.5
383|7|11.5
383|7|13
383|7|13
383|7|13.5
383|7|10
383|2|10.5
383|2|12.5
383|2|12.5
383|8|9.5
383|8|15
383|8|9.5
383|8|10.5
383|8|10
383|9|13
383|9|16
383|9|14
383|9|16
383|9|12
450|1|8.5
450|1|7
450|1|7
450|1|6
450|1|7.5
450|1|7.5
450|1|8.5
450|1|7.5
450|3|6
450|3|8
450|3|5
450|3|11
450|4|9.4
450|4|14.6
450|4|16.4
450|4|15.5
450|4|16.7
450|4|12.8
450|4|11.6
450|5|11
450|5|7
450|5|8
450|5|9
450|5|4
450|5|9.5
450|5|10
450|5|7.5
450|5|7
450|5|13
450|10|13.5
450|10|16.5
450|10|12
450|10|9.5
450|10|14
450|6|4.6
450|6|13.7
450|6|15
450|6|3.8
450|7|16.5
450|7|16.5
450|7|16
450|7|15.5
450|7|17
450|7|14
450|7|10
450|2|15
450|2|14
450|2|17
450|8|7.5
450|8|10
450|8|12.5
450|8|11.5
450|8|17.5
450|9|13
450|9|17
450|9|15
450|9|17
450|9|15
457|1|7.5
457|1|8.5
457|1|8.5
457|1|7
457|1|7.5
457|1|7.5
457|1|10
457|3|6.5
457|3|10.5
457|3|10
457|3|9
457|4|14.8
457|4|11.7
457|4|11.8
457|4|9.2
457|4|20
457|4|10.6
457|4|16
457|4|11.4
457|5|8.5
457|5|9
457|5|9.5
457|5|9
457|5|8.5
457|5|2
457|5|9
457|5|8.5
457|5|7
457|5|9.5
457|10|15.5
457|10|13.5
457|10|16
457|10|18
457|10|14.5
457|6|4.8
457|6|7
457|6|11.2
457|6|11.8
457|7|10
457|7|15
457|7|15
457|7|14
457|7|12.5
457|7|8
457|7|7.5
457|2|12
457|2|unknown
457|2|20
457|8|9
457|8|16.5
457|8|1.5
457|8|12
457|8|6
457|9|15
457|9|12
457|9|13
457|9|11
457|9|15
488|1|8.5
488|1|8.5
488|1|7
488|1|7.5
488|1|10.5
488|1|9
488|1|8.5
488|1|8.5
488|3|10.5
488|3|10
488|3|5.5
488|3|5.5
488|4|14.3
488|4|11
488|4|13.7
488|4|10.6
488|4|7.8
488|4|9.9
488|4|13.2
488|4|15.8
488|5|7
488|5|10.5
488|5|9
488|5|9
488|5|9
488|5|6.5
488|5|7.5
488|5|8
488|5|5
488|5|7.5
488|10|16.5
488|10|14
488|10|11
488|10|12
488|10|4.5
488|6|3.5
488|6|11.7
488|6|5.8
488|6|9.6
488|7|15
488|7|12.5
488|7|14
488|7|10.5
488|7|13.5
488|7|14
488|7|11
488|2|14.5
488|2|18
488|2|15.5
488|8|5.5
488|8|7.5
488|8|12
488|8|14
488|8|16
488|9|14
488|9|16
488|9|14
488|9|15
488|9|12
496|1|10
496|1|11
496|1|12
496|1|8
496|1|6
496|1|10
496|1|9
496|1|7.5
496|3|5
496|3|9
496|3|10.5
496|3|6
496|4|11.8
496|4|14.8
496|4|15.1
496|4|9.9
496|4|15.4
496|4|12.9
496|4|8.6
496|4|14.5
496|5|10.5
496|5|8
496|5|8
496|5|3
496|5|13
496|5|10
496|5|7
496|5|6.5
496|5|9
496|5|9.5
496|10|12
496|10|11
496|10|11
496|10|7.5
496|10|14
496|6|9.1
496|6|9.1
496|6|7.3
496|6|9.2
496|7|13
496|7|11.5
496|7|10
496|7|15
496|7|17
496|7|12.5
496|7|11
496|2|12
496|2|11.5
496|2|13
496|8|10.5
496|8|12.5
496|8|13.5
496|8|11
496|8|10
496|9|13
496|9|12
496|9|18
496|9|13
496|9|15
539|1|11.5
539|1|7
539|1|7
539|1|8.5
539|1|8.5
539|1|8
539|1|8
539|1|9.5
539|3|9.5
539|3|unknown
539|3|8
539|3|9
539|4|12.2
539|4|13.3
539|4|16.8
539|4|13.6
539|4|16.1
539|4|17
539|4|12.4
539|4|14
539|5|unknown
539|5|10
539|5|5.5
539|5|11.5
539|5|4.5
539|5|11.5
539|5|4.5
539|5|9
539|5|9.5
539|5|12
539|10|8.5
539|10|10.5
539|10|11.5
539|10|13.5
539|10|14.5
539|6|11.2
539|6|0
539|6|13
539|6|6.3
539|7|14.5
539|7|7
539|7|14
539|7|15.5
539|7|12
539|7|10
539|7|8.5
539|2|8
539|2|10
539|2|15.5
539|8|12
539|8|6.5
539|8|13
539|8|9
539|9|11
539|9|15
539|9|12
539|9|17
539|9|15
541|1|9.5
541|1|8.5
541|1|5.5
541|1|7
541|1|8
541|1|9.5
541|1|7
541|1|3.5
541|3|8
541|3|8
541|3|8
541|4|10.9
541|4|13.7
541|4|10.9
541|4|12.3
541|4|13
541|4|15.8
541|4|11.4
541|4|13.5
541|5|8.5
541|5|9
541|5|6
541|5|9
541|5|5.5
541|5|10
541|5|8
541|5|8
541|5|8.5
541|5|8
541|10|9.5
541|10|16.5
541|10|14.5
541|10|13
541|10|12.5
541|6|11
541|6|6.3
541|6|10.5
541|6|5.6
541|7|16.5
541|7|13
541|7|11
541|7|11.5
541|7|14.5
541|7|15
541|7|16
541|2|12
541|2|10.5
541|2|9
541|8|4
541|8|10.5
541|8|10.5
541|8|6.5
541|8|13.5
541|9|17
541|9|13
541|9|14
541|9|13
541|9|19
563|1|6.5
563|1|9.5
563|1|7
563|1|7.5
563|1|10.5
563|1|8
563|1|9
563|1|8.5
563|3|6
563|3|10.5
563|3|7.5
563|3|7.5
563|4|14.8
563|4|11.9
563|4|15.2
563|4|15.7
563|4|14.3
563|4|11.2
563|4|12.6
563|4|12.4
563|5|10.5
563|5|11
563|5|10
563|5|5
563|5|7.5
563|5|9.5
563|5|7.5
563|5|9.5
563|5|0
563|5|12
563|10|15.5
563|10|10.5
563|10|14
563|10|12.5
563|10|9
563|6|9.1
563|6|10.8
563|6|9
563|6|10.9
563|7|10
563|7|8
563|7|13
563|7|15.5
563|7|18
563|7|14.5
563|2|9.5
563|2|20
563|2|14.5
563|8|11
563|8|9.5
563|8|13.5
563|8|11.5
563|8|12
563|9|18
563|9|14
563|9|12
563|9|13
563|9|14
576|1|7
576|1|8
576|1|8.5
576|1|9
576|1|8
576|1|7.5
576|1|8
576|1|9
576|3|9
576|3|8.5
576|3|6.5
576|3|9
576|4|15.8
576|4|13.3
576|4|12.1
576|4|10.9
576|4|14.1
576|4|13.4
576|4|16.1
576|5|9.5
576|5|7.5
576|5|12.5
576|5|9.5
576|5|10
576|5|12
576|5|7.5
576|5|11
576|5|10
576|10|11.5
576|10|17
576|10|16
576|10|12.5
576|10|14.5
576|6|7.4
576|6|11.5
576|6|8.9
576|6|3.5
576|7|17
576|7|13.5
576|7|11
576|7|14.5
576|7|15
576|7|16.5
576|7|14
576|2|10
576|2|14.5
576|2|12.5
576|8|7.5
576|8|8.5
576|8|6.5
576|8|12
576|8|10
576|9|11
576|9|10
576|9|14
576|9|16
576|9|18
592|1|9.5
592|1|7
592|1|7.5
592|1|6
592|1|10.5
592|1|9.5
592|1|6.5
592|1|8.5
592|3|10
592|3|3
592|3|8.5
592|3|11.5
592|4|12.1
592|4|11.6
592|4|11.3
592|4|9.8
592|4|17.4
592|4|11.4
592|4|12.8
592|4|14.4
592|5|11
592|5|12.5
592|5|11.5
592|5|8
592|5|9.5
592|5|11.5
592|5|5.5
592|5|unknown
592|5|3
592|10|8.5
592|10|10.5
592|10|12
592|10|11
592|10|14.5
592|6|5.9
592|6|12.3
592|6|17.4
592|6|13.1
592|7|11.5
592|7|17
592|7|16.5
592|7|6
592|7|13
592|7|15.5
592|7|16
592|2|9
592|2|14.5
592|2|10
592|8|7.5
592|8|12
592|8|11.5
592|8|9.5
592|9|14
592|9|14
592|9|14
592|9|14
592|9|15
593|1|8.5
593|1|6.5
593|1|6.5
593|1|7.5
593|1|8
593|1|9
593|1|8
593|1|11
593|3|10.5
593|3|6
593|3|6
593|3|7
593|4|9.7
593|4|13.9
593|4|14.2
593|4|11.2
593|4|12.8
593|4|15.7
593|4|13.2
593|5|8
593|5|2.5
593|5|7
593|5|7
593|5|8
593|5|7.5
593|5|unknown
593|5|8.5
593|5|8
593|5|3
593|10|12.5
593|10|11
593|10|10.5
593|10|8
593|10|9.5
593|6|0
593|6|9.4
593|6|9.8
593|6|12.3
593|7|11
593|7|13
593|7|12
593|7|7.5
593|7|9.5
593|7|6.5
593|7|16.5
593|2|18
593|2|14
593|2|12
593|8|6.5
593|8|7
593|8|14.5
593|8|10
593|9|13
593|9|13
593|9|14
593|9|13
598|1|9
598|1|7
598|1|8.5
598|1|8
598|1|7
598|1|9
598|1|8.5
598|1|8.5
598|3|5.5
598|3|6
598|3|5.5
598|3|9.5
598|4|12.9
598|4|13.9
598|4|8.5
598|4|11.5
598|4|11.6
598|4|15.9
598|4|9.7
598|4|9.3
598|5|10
598|5|6.5
598|5|10.5
598|5|8
598|5|7
598|5|12.5
598|5|10.5
598|5|6.5
598|5|11
598|5|4.5
598|10|13
598|10|14.5
598|10|11
598|10|12.5
598|10|9
598|6|6.1
598|6|7.6
598|6|4.6
598|6|10.2
598|7|9
598|7|14.5
598|7|10
598|7|10.5
598|7|12.5
598|7|15
598|7|17.5
598|2|16
598|2|18
598|2|13.5
598|8|19
598|8|6.5
598|8|8.5
598|8|10.5
598|8|5
598|9|11
598|9|14
598|9|13
598|9|15
606|1|7
606|1|9
606|1|7
606|1|10
606|1|8
606|1|9
606|1|8.5
606|1|8.5
606|3|9
606|3|9.5
606|3|7
606|3|10
606|4|14.9
606|4|18.6
606|4|11.8
606|4|12.3
606|4|11.3
606|4|17
606|4|13.9
606|4|16
606|5|8
606|5|7.5
606|5|unknown
606|5|7
606|5|12.5
606|5|8.5
606|5|9
606|5|7.5
606|5|9
606|5|9.5
606|10|14.5
606|10|16
606|10|10
606|10|11.5
606|10|16.5
606|6|13
606|6|6.7
606|6|7.1
606|6|7.5
606|7|16.5
606|7|14
606|7|17.5
606|7|14
606|7|14.5
606|7|16.5
606|7|13.5
606|2|12.5
606|2|12.5
606|2|10.5
606|8|10.5
606|8|14.5
606|8|10
606|8|7.5
606|8|13.5
606|9|17
606|9|15
606|9|15
606|9|15
606|9|15
621|1|10.5
621|1|7
621|1|8
621|1|7.5
621|1|7.5
621|1|9.5
621|1|13.5
621|1|9
621|3|7.5
621|3|5.5
621|3|7.5
621|3|2.5
621|4|15.1
621|4|10.8
621|4|14.1
621|4|11.4
621|4|11.6
621|4|12.1
621|4|12.3
621|4|11.4
621|5|5.5
621|5|11.5
621|5|7
621|5|7
621|5|7
621|5|2
621|5|9
621|5|8.5
621|5|1.5
621|5|9
621|10|12
621|10|7.5
621|10|15.5
621|10|14
621|10|5
621|6|4
621|6|2.4
621|6|8.5
621|6|9.2
621|7|11.5
621|7|10.5
621|7|19.5
621|7|11.5
621|7|12.5
621|7|8.5
621|7|18.5
621|2|16
621|2|20
621|2|17
621|8|9
621|8|7
621|8|14
621|8|6.5
621|8|11
621|9|12
621|9|20
621|9|12
621|9|10
621|9|14
622|1|4
622|1|6
622|1|7.5
622|1|9
622|1|9.5
622|1|6.5
622|1|7.5
622|1|9
622|3|10
622|3|4.5
622|3|6
622|3|9.5
622|4|11.4
622|4|6.8
622|4|14
622|4|16.2
622|4|13
622|4|12.7
622|4|13.2
622|4|11.6
622|5|8.5
622|5|8
622|5|9
622|5|9
622|5|12.5
622|5|9
622|5|unknown
622|5|5
622|5|13
622|5|11.5
622|10|9
622|10|16
622|10|9
622|10|14.5
622|10|12.5
622|6|11.2
622|6|9.4
622|6|7.3
622|6|10
622|7|13.5
622|7|12
622|7|12.5
622|7|13.5
622|7|18.5
622|7|15
622|2|12.5
622|2|13.5
622|8|9.5
622|8|10.5
622|8|12
622|8|11.5
622|8|12
622|9|15
622|9|17
622|9|16
622|9|15
622|9|14
650|1|6.5
650|1|12
650|1|7.5
650|1|4.5
650|1|8.5
650|1|11.5
650|1|7.5
650|1|7.5
650|3|9.5
650|3|8.5
650|3|8.5
650|3|9
650|4|12.3
650|4|11.7
650|4|14.3
650|4|14.8
650|4|11.9
650|4|13
650|4|12.5
650|4|14.6
650|5|7.5
650|5|7.5
650|5|9
650|5|6
650|5|5
650|5|7.5
650|5|10.5
650|5|9
650|5|9.5
650|5|9
650|10|12.5
650|10|11
650|10|13.5
650|10|11.5
650|10|11
650|6|11.1
650|6|11.1
650|6|7.7
650|6|8
650|7|11.5
650|7|14.5
650|7|16
650|7|10
650|7|9
650|7|13.5
650|2|18.5
650|2|18.5
650|2|13.5
650|8|9.5
650|8|18.5
650|8|11.5
650|8|15
650|8|11
650|9|11
650|9|15
650|9|13
650|9|16
650|9|18
655|1|7
655|1|5.5
655|1|10
655|1|11.5
655|1|6.5
655|1|unknown
655|1|9
655|1|7.5
655|3|5
655|3|10
655|3|10
655|3|10
655|4|16.1
655|4|13.4
655|4|10.3
655|4|10.1
655|4|15.7
655|4|15.9
655|4|13.9
655|4|16.5
655|5|10.5
655|5|5
655|5|8.5
655|5|9
655|5|8
655|5|7.5
655|5|8
655|5|10.5
655|5|12.5
655|5|9.5
655|10|17.5
655|10|15.5
655|10|15
655|10|11
655|10|9.5
655|6|9
655|6|10.2
655|6|2.8
655|6|5.3
655|7|16.5
655|7|18.5
655|7|14
655|7|9
655|7|10
655|7|18.5
655|7|13.5
655|2|18
655|2|13
655|2|17
655|8|12
655|8|16
655|8|11
655|8|9
655|8|7
655|9|15
655|9|15
655|9|17
655|9|13
667|1|6
667|1|10
667|1|10
667|1|6
667|1|9.5
667|1|5.5
667|1|8
667|1|7.5
667|3|6
667|3|6
667|3|4.5
667|3|11
667|4|15.5
667|4|14.9
667|4|12.3
667|4|12.2
667|4|14.3
667|4|8.3
667|4|8.1
667|5|10.5
667|5|12
667|5|6
667|5|4.5
667|5|9.5
667|5|4
667|5|13.5
667|5|6
667|5|9
667|5|3.5
667|10|11.5
667|10|19
667|10|14
667|10|13.5
667|10|7
667|6|8
667|6|10.6
667|6|10.7
667|7|16
667|7|10
667|7|12
667|7|15
667|7|18.5
667|7|13
667|7|10
667|2|14
667|2|13.5
667|2|14
667|8|8
667|8|10
667|8|13
667|8|11.5
667|8|4.5
667|9|10
667|9|14
667|9|14
667|9|15
667|9|17
672|1|7.5
672|1|4.5
672|1|6.5
672|1|6.5
672|1|9.5
672|1|9.5
672|1|5.5
672|1|5.5
672|3|10
672|3|12
672|3|10
672|4|11.7
672|4|11.3
672|4|11.9
672|4|12.4
672|4|10
672|4|11.1
672|4|12.1
672|4|14.9
672|5|11
672|5|12.5
672|5|13
672|5|6
672|5|11.5
672|5|4
672|5|unknown
672|5|4.5
672|5|13
672|5|7
672|10|14.5
672|10|11.5
